,SAP,iteration,questions_rank,similarity_avg_changes,time,Anon Student Id,unit,user_questionaire
2,1,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R5C2', 1: 'ValidEquations', 2: '-119.21+1.75H = -119.21'}}",0.5155,0.001,5a5qA8VLfI,Unit CTA1_20,5a5qA8VLfIUnit CTA1_20
3,1,3,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'ValidEquations', 1: '-119.21+1.75H = -119.21'}}",0.1968,0,5a5qA8VLfI,Unit CTA1_20,5a5qA8VLfIUnit CTA1_20
4,1,4,"{'Difficulty': {0: 0}, 'Step Name': {0: '-119.21+1.75H = -119.21'}}",0.072,0,5a5qA8VLfI,Unit CTA1_20,5a5qA8VLfIUnit CTA1_20
5,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4}, 'Step Name': {0: 'R4C1', 1: 'R1C1', 2: 'R5C2', 3: 'ValidEquations', 4: '-119.21+1.75H = -119.21'}}",,0.011,5a5qA8VLfI,Unit CTA1_20,5a5qA8VLfIUnit CTA1_20
0,1,0,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C1'}}",0,0,8ZPoEJbXB7,Unit CTA1_20,8ZPoEJbXB7Unit CTA1_20
1,1,full,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C1'}}",,0.001,8ZPoEJbXB7,Unit CTA1_20,8ZPoEJbXB7Unit CTA1_20
0,1,0,"{'Difficulty': {0: -1.0, 1: 3.0, 2: 0.0, 3: -3.0, 4: 1.0, 5: 1.0, 6: -1.0}, 'Step Name': {0: 'R1C2', 1: 'R7C1', 2: 'R2C1', 3: 'R3C2', 4: 'R4C1', 5: 'R6C1', 6: 'R2C2'}}",0,0.005,6jCygPdswz,Unit CTA1_20,6jCygPdswzUnit CTA1_20
1,1,1,"{'Difficulty': {0: -2.0, 1: 2.0, 2: 0.0, 3: 0.0, 4: 1.0, 5: -1.0}, 'Step Name': {0: 'R1C2', 1: 'R7C1', 2: 'R2C1', 3: 'R4C1', 4: 'R6C1', 5: 'R2C2'}}",0.380952381,0.004,6jCygPdswz,Unit CTA1_20,6jCygPdswzUnit CTA1_20
2,1,2,"{'Difficulty': {0: 2.0, 1: 0.0, 2: -1.0, 3: 1.0, 4: -2.0}, 'Step Name': {0: 'R7C1', 1: 'R2C1', 2: 'R4C1', 3: 'R6C1', 4: 'R2C2'}}",0,0.002,6jCygPdswz,Unit CTA1_20,6jCygPdswzUnit CTA1_20
3,1,3,"{'Difficulty': {0: 1.0, 1: 0.0, 2: -1.0, 3: 0.0}, 'Step Name': {0: 'R7C1', 1: 'R2C1', 2: 'R4C1', 3: 'R6C1'}}",0.119425548,0.002,6jCygPdswz,Unit CTA1_20,6jCygPdswzUnit CTA1_20
4,1,4,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R7C1', 1: 'R2C1', 2: 'R6C1'}}",0,0.001,6jCygPdswz,Unit CTA1_20,6jCygPdswzUnit CTA1_20
5,1,5,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R2C1', 1: 'R6C1'}}",0.03239391,0.001,6jCygPdswz,Unit CTA1_20,6jCygPdswzUnit CTA1_20
6,1,6,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R6C1'}}",0.049382716,0,6jCygPdswz,Unit CTA1_20,6jCygPdswzUnit CTA1_20
7,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6}, 'Step Name': {0: 'R3C2', 1: 'R1C2', 2: 'R2C2', 3: 'R4C1', 4: 'R7C1', 5: 'R2C1', 6: 'R6C1'}}",,0.02,6jCygPdswz,Unit CTA1_20,6jCygPdswzUnit CTA1_20
0,1,0,"{'Difficulty': {0: -2.0, 1: 1.0, 2: 1.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R5C1', 1: 'R6C1', 2: 'R2C2', 3: 'R1C2', 4: 'R2C1'}}",0,0.003,1bJbgQ32E3,Unit CTA1_20,1bJbgQ32E3Unit CTA1_20
1,1,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R6C1', 1: 'R2C2', 2: 'R1C2', 3: 'R2C1'}}",0.555555556,0.002,1bJbgQ32E3,Unit CTA1_20,1bJbgQ32E3Unit CTA1_20
2,1,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R2C2', 1: 'R1C2', 2: 'R2C1'}}",0.226984127,0.001,1bJbgQ32E3,Unit CTA1_20,1bJbgQ32E3Unit CTA1_20
3,1,3,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R1C2', 1: 'R2C1'}}",0.090702948,0,1bJbgQ32E3,Unit CTA1_20,1bJbgQ32E3Unit CTA1_20
4,1,4,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R2C1'}}",0.09239391,0,1bJbgQ32E3,Unit CTA1_20,1bJbgQ32E3Unit CTA1_20
5,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4}, 'Step Name': {0: 'R5C1', 1: 'R6C1', 2: 'R2C2', 3: 'R1C2', 4: 'R2C1'}}",,0.01,1bJbgQ32E3,Unit CTA1_20,1bJbgQ32E3Unit CTA1_20
0,1,0,"{'Difficulty': {0: 1.0, 1: 2.0, 2: 1.0, 3: 2.0, 4: -2.0, 5: -6.0, 6: 2.0}, 'Step Name': {0: 'R4C1', 1: 'R1C2', 2: 'R2C1', 3: 'R1C1', 4: 'R7C1', 5: 'R3C2', 6: 'R3C1'}}",0,0.005,QER9PsCgBT,Unit CTA1_20,QER9PsCgBTUnit CTA1_20
1,1,1,"{'Difficulty': {0: 0.0, 1: 1.0, 2: 0.0, 3: 1.0, 4: -3.0, 5: 1.0}, 'Step Name': {0: 'R4C1', 1: 'R1C2', 2: 'R2C1', 3: 'R1C1', 4: 'R7C1', 5: 'R3C1'}}",0,0.003,QER9PsCgBT,Unit CTA1_20,QER9PsCgBTUnit CTA1_20
2,1,2,"{'Difficulty': {0: -1.0, 1: 1.0, 2: 0.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R4C1', 1: 'R1C2', 2: 'R2C1', 3: 'R1C1', 4: 'R3C1'}}",0,0.003,QER9PsCgBT,Unit CTA1_20,QER9PsCgBTUnit CTA1_20
3,1,3,"{'Difficulty': {0: 1.0, 1: 0.0, 2: -1.0, 3: 0.0}, 'Step Name': {0: 'R1C2', 1: 'R2C1', 2: 'R1C1', 3: 'R3C1'}}",0,0.002,QER9PsCgBT,Unit CTA1_20,QER9PsCgBTUnit CTA1_20
4,1,4,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R1C2', 1: 'R2C1', 2: 'R3C1'}}",0,0.001,QER9PsCgBT,Unit CTA1_20,QER9PsCgBTUnit CTA1_20
5,1,5,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R2C1', 1: 'R3C1'}}",0,0.001,QER9PsCgBT,Unit CTA1_20,QER9PsCgBTUnit CTA1_20
6,1,6,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R3C1'}}",0,0,QER9PsCgBT,Unit CTA1_20,QER9PsCgBTUnit CTA1_20
7,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6}, 'Step Name': {0: 'R3C2', 1: 'R7C1', 2: 'R4C1', 3: 'R1C1', 4: 'R1C2', 5: 'R2C1', 6: 'R3C1'}}",,0.02,QER9PsCgBT,Unit CTA1_20,QER9PsCgBTUnit CTA1_20
0,1,0,"{'Difficulty': {0: 4.0, 1: -6.0, 2: -2.0, 3: -7.0, 4: 2.0, 5: 2.0, 6: 2.0, 7: 3.0, 8: 2.0}, 'Step Name': {0: 'R1C1', 1: 'R5C1', 2: 'R2C2', 3: 'R3C2', 4: 'R6C1', 5: 'R5C2', 6: 'R3C1', 7: 'ValidEquations', 8: 'R2C1'}}",0,0.012,dvG32rxRzQ,Unit CTA1_20,dvG32rxRzQUnit CTA1_20
1,1,1,"{'Difficulty': {0: 3.0, 1: -7.0, 2: -3.0, 3: 1.0, 4: 1.0, 5: 2.0, 6: 2.0, 7: 1.0}, 'Step Name': {0: 'R1C1', 1: 'R5C1', 2: 'R2C2', 3: 'R6C1', 4: 'R5C2', 5: 'R3C1', 6: 'ValidEquations', 7: 'R2C1'}}",0.446428571,0.008,dvG32rxRzQ,Unit CTA1_20,dvG32rxRzQUnit CTA1_20
2,1,2,"{'Difficulty': {0: 2.0, 1: -4.0, 2: 0.0, 3: 0.0, 4: 1.0, 5: 1.0, 6: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R2C2', 2: 'R6C1', 3: 'R5C2', 4: 'R3C1', 5: 'ValidEquations', 6: 'R2C1'}}",0.14,0.007,dvG32rxRzQ,Unit CTA1_20,dvG32rxRzQUnit CTA1_20
3,1,3,"{'Difficulty': {0: 1.0, 1: -1.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R6C1', 2: 'R5C2', 3: 'R3C1', 4: 'ValidEquations', 5: 'R2C1'}}",0.187,0.005,dvG32rxRzQ,Unit CTA1_20,dvG32rxRzQUnit CTA1_20
4,1,4,"{'Difficulty': {0: 1.0, 1: 0.0, 2: -1.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R5C2', 2: 'R3C1', 3: 'ValidEquations', 4: 'R2C1'}}",0.107870408,0.003,dvG32rxRzQ,Unit CTA1_20,dvG32rxRzQUnit CTA1_20
5,1,5,"{'Difficulty': {0: 1.0, 1: -1.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R5C2', 2: 'ValidEquations', 3: 'R2C1'}}",0.080954537,0.002,dvG32rxRzQ,Unit CTA1_20,dvG32rxRzQUnit CTA1_20
6,1,6,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R1C1', 1: 'ValidEquations', 2: 'R2C1'}}",0.016384,0.001,dvG32rxRzQ,Unit CTA1_20,dvG32rxRzQUnit CTA1_20
7,1,7,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'ValidEquations', 1: 'R2C1'}}",0.061134507,0,dvG32rxRzQ,Unit CTA1_20,dvG32rxRzQUnit CTA1_20
8,1,8,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R2C1'}}",0.093185325,0,dvG32rxRzQ,Unit CTA1_20,dvG32rxRzQUnit CTA1_20
9,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8}, 'Step Name': {0: 'R3C2', 1: 'R5C1', 2: 'R2C2', 3: 'R6C1', 4: 'R3C1', 5: 'R5C2', 6: 'R1C1', 7: 'ValidEquations', 8: 'R2C1'}}",,0.053,dvG32rxRzQ,Unit CTA1_20,dvG32rxRzQUnit CTA1_20
0,1,0,"{'Difficulty': {0: -2.0, 1: 1.0, 2: 0.0, 3: 2.0, 4: -6.0, 5: 1.0, 6: 3.0, 7: 1.0}, 'Step Name': {0: 'R5C1', 1: 'R7C1', 2: 'R4C1', 3: 'R2C1', 4: 'R3C2', 5: 'R1C2', 6: 'R3C1', 7: 'ValidEquations'}}",0,0.007,tyU2s0MBzm,Unit CTA1_20,tyU2s0MBzmUnit CTA1_20
1,1,1,"{'Difficulty': {0: -3.0, 1: 0.0, 2: -1.0, 3: 1.0, 4: 0.0, 5: 2.0, 6: 1.0}, 'Step Name': {0: 'R5C1', 1: 'R7C1', 2: 'R4C1', 3: 'R2C1', 4: 'R1C2', 5: 'R3C1', 6: 'ValidEquations'}}",0.920634921,0.005,tyU2s0MBzm,Unit CTA1_20,tyU2s0MBzmUnit CTA1_20
2,1,2,"{'Difficulty': {0: 0.0, 1: -2.0, 2: 1.0, 3: 0.0, 4: 1.0, 5: 0.0}, 'Step Name': {0: 'R7C1', 1: 'R4C1', 2: 'R2C1', 3: 'R1C2', 4: 'R3C1', 5: 'ValidEquations'}}",0.072562358,0.004,tyU2s0MBzm,Unit CTA1_20,tyU2s0MBzmUnit CTA1_20
3,1,3,"{'Difficulty': {0: -1.0, 1: 1.0, 2: 1.0, 3: 0.0, 4: -1.0}, 'Step Name': {0: 'R7C1', 1: 'R2C1', 2: 'R1C2', 3: 'R3C1', 4: 'ValidEquations'}}",0.055555556,0.003,tyU2s0MBzm,Unit CTA1_20,tyU2s0MBzmUnit CTA1_20
4,1,4,"{'Difficulty': {0: 0.0, 1: 1.0, 2: 0.0, 3: -1.0}, 'Step Name': {0: 'R2C1', 1: 'R1C2', 2: 'R3C1', 3: 'ValidEquations'}}",0.167570997,0.001,tyU2s0MBzm,Unit CTA1_20,tyU2s0MBzmUnit CTA1_20
5,1,5,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R2C1', 1: 'R1C2', 2: 'R3C1'}}",0.160478401,0.001,tyU2s0MBzm,Unit CTA1_20,tyU2s0MBzmUnit CTA1_20
6,1,6,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R1C2', 1: 'R3C1'}}",0.057694008,0,tyU2s0MBzm,Unit CTA1_20,tyU2s0MBzmUnit CTA1_20
7,1,7,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R3C1'}}",0.072820216,0,tyU2s0MBzm,Unit CTA1_20,tyU2s0MBzmUnit CTA1_20
8,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7}, 'Step Name': {0: 'R3C2', 1: 'R5C1', 2: 'R4C1', 3: 'R7C1', 4: 'ValidEquations', 5: 'R2C1', 6: 'R1C2', 7: 'R3C1'}}",,0.03,tyU2s0MBzm,Unit CTA1_20,tyU2s0MBzmUnit CTA1_20
0,1,0,"{'Difficulty': {0: -1.0, 1: 1.0}, 'Step Name': {0: 'R1C1', 1: 'R5C2'}}",0,0.001,S7E3jvZbGG,Unit CTA1_20,S7E3jvZbGGUnit CTA1_20
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R5C2'}}",0,0,S7E3jvZbGG,Unit CTA1_20,S7E3jvZbGGUnit CTA1_20
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'R1C1', 1: 'R5C2'}}",,0.002,S7E3jvZbGG,Unit CTA1_20,S7E3jvZbGGUnit CTA1_20
0,1,0,"{'Difficulty': {0: -1.0, 1: 1.0}, 'Step Name': {0: 'R3C2', 1: 'R1C1'}}",0,0,AQfVkV1aEx,Unit CTA1_20,AQfVkV1aExUnit CTA1_20
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C1'}}",0.166666667,0,AQfVkV1aEx,Unit CTA1_20,AQfVkV1aExUnit CTA1_20
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'R3C2', 1: 'R1C1'}}",,0.001,AQfVkV1aEx,Unit CTA1_20,AQfVkV1aExUnit CTA1_20
0,1,0,"{'Difficulty': {0: 1.0, 1: 0.0, 2: -2.0, 3: 1.0}, 'Step Name': {0: 'R2C2', 1: 'R2C1', 2: 'R5C1', 3: 'R7C1'}}",0,0.002,5ey2xUDZTA,Unit CTA1_20,5ey2xUDZTAUnit CTA1_20
1,1,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R2C2', 1: 'R2C1', 2: 'R7C1'}}",0.291666667,0.001,5ey2xUDZTA,Unit CTA1_20,5ey2xUDZTAUnit CTA1_20
2,1,2,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R2C1', 1: 'R7C1'}}",0.0625,0,5ey2xUDZTA,Unit CTA1_20,5ey2xUDZTAUnit CTA1_20
3,1,3,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R7C1'}}",0,0,5ey2xUDZTA,Unit CTA1_20,5ey2xUDZTAUnit CTA1_20
4,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3}, 'Step Name': {0: 'R5C1', 1: 'R2C2', 2: 'R2C1', 3: 'R7C1'}}",,0.008,5ey2xUDZTA,Unit CTA1_20,5ey2xUDZTAUnit CTA1_20
0,1,0,"{'Difficulty': {0: 3.0, 1: -2.0, 2: 4.0, 3: 0.0, 4: -5.0, 5: 0.0, 6: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R5C1', 2: 'R1C1', 3: '19958.8A+79835.2 = 0', 4: 'R3C2', 5: 'R4C1', 6: 'R2C2'}}",0,0.005,i8f2gg51r5,Unit CTA1_20,i8f2gg51r5Unit CTA1_20
1,1,1,"{'Difficulty': {0: 2.0, 1: -3.0, 2: 3.0, 3: 0.0, 4: -1.0, 5: -1.0}, 'Step Name': {0: 'R5C2', 1: 'R5C1', 2: 'R1C1', 3: '19958.8A+79835.2 = 0', 4: 'R4C1', 5: 'R2C2'}}",0.988744589,0.004,i8f2gg51r5,Unit CTA1_20,i8f2gg51r5Unit CTA1_20
2,1,2,"{'Difficulty': {0: 1.0, 1: 2.0, 2: 0.0, 3: -2.0, 4: -1.0}, 'Step Name': {0: 'R5C2', 1: 'R1C1', 2: '19958.8A+79835.2 = 0', 3: 'R4C1', 4: 'R2C2'}}",0.154607297,0.003,i8f2gg51r5,Unit CTA1_20,i8f2gg51r5Unit CTA1_20
3,1,3,"{'Difficulty': {0: 0.0, 1: 1.0, 2: 0.0, 3: -1.0}, 'Step Name': {0: 'R5C2', 1: 'R1C1', 2: '19958.8A+79835.2 = 0', 3: 'R2C2'}}",0.063492063,0.002,i8f2gg51r5,Unit CTA1_20,i8f2gg51r5Unit CTA1_20
4,1,4,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R1C1', 2: '19958.8A+79835.2 = 0'}}",0.133835144,0.001,i8f2gg51r5,Unit CTA1_20,i8f2gg51r5Unit CTA1_20
5,1,5,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R1C1', 1: '19958.8A+79835.2 = 0'}}",0.072618452,0,i8f2gg51r5,Unit CTA1_20,i8f2gg51r5Unit CTA1_20
6,1,6,"{'Difficulty': {0: 0}, 'Step Name': {0: '19958.8A+79835.2 = 0'}}",0.021636007,0,i8f2gg51r5,Unit CTA1_20,i8f2gg51r5Unit CTA1_20
7,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6}, 'Step Name': {0: 'R3C2', 1: 'R5C1', 2: 'R4C1', 3: 'R2C2', 4: 'R5C2', 5: 'R1C1', 6: '19958.8A+79835.2 = 0'}}",,0.022,i8f2gg51r5,Unit CTA1_20,i8f2gg51r5Unit CTA1_20
0,1,0,"{'Difficulty': {0: 1.0, 1: 1.0, 2: 0.0, 3: -3.0, 4: 1.0, 5: 0.0}, 'Step Name': {0: 'R3C1', 1: 'R1C1', 2: 'R7C1', 3: 'R2C2', 4: 'R6C1', 5: 'R5C2'}}",0,0.003,0U9x5pNv8t,Unit CTA1_20,0U9x5pNv8tUnit CTA1_20
1,1,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R3C1', 1: 'R1C1', 2: 'R7C1', 3: 'R6C1', 4: 'R5C2'}}",0,0.002,0U9x5pNv8t,Unit CTA1_20,0U9x5pNv8tUnit CTA1_20
2,1,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R7C1', 2: 'R6C1', 3: 'R5C2'}}",0,0.001,0U9x5pNv8t,Unit CTA1_20,0U9x5pNv8tUnit CTA1_20
3,1,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R7C1', 1: 'R6C1', 2: 'R5C2'}}",0,0.001,0U9x5pNv8t,Unit CTA1_20,0U9x5pNv8tUnit CTA1_20
4,1,4,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R6C1', 1: 'R5C2'}}",0,0,0U9x5pNv8t,Unit CTA1_20,0U9x5pNv8tUnit CTA1_20
5,1,5,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R5C2'}}",0,0,0U9x5pNv8t,Unit CTA1_20,0U9x5pNv8tUnit CTA1_20
6,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5}, 'Step Name': {0: 'R2C2', 1: 'R3C1', 2: 'R1C1', 3: 'R7C1', 4: 'R6C1', 5: 'R5C2'}}",,0.013,0U9x5pNv8t,Unit CTA1_20,0U9x5pNv8tUnit CTA1_20
0,0.84,0,"{'Difficulty': {0: 0, 1: 0, 2: 0, 3: 0, 4: 0}, 'Step Name': {0: 'R3C1', 1: '205000 = (-24500)(20)+b', 2: 'R3C2', 3: 'R5C1', 4: 'R1C2'}}",0,0.001,PpTLi2Qz8E,Unit CTA1_20,PpTLi2Qz8EUnit CTA1_20
1,0.8125,1,"{'Difficulty': {0: 0, 1: 0, 2: 0, 3: 0}, 'Step Name': {0: '205000 = (-24500)(20)+b', 1: 'R3C2', 2: 'R5C1', 3: 'R1C2'}}",0,0.001,PpTLi2Qz8E,Unit CTA1_20,PpTLi2Qz8EUnit CTA1_20
2,0.777777778,2,"{'Difficulty': {0: 0, 1: 0, 2: 0}, 'Step Name': {0: 'R3C2', 1: 'R5C1', 2: 'R1C2'}}",0,0,PpTLi2Qz8E,Unit CTA1_20,PpTLi2Qz8EUnit CTA1_20
3,1,3,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R5C1', 1: 'R1C2'}}",0.111111111,0,PpTLi2Qz8E,Unit CTA1_20,PpTLi2Qz8EUnit CTA1_20
4,1,4,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C2'}}",0,0,PpTLi2Qz8E,Unit CTA1_20,PpTLi2Qz8EUnit CTA1_20
5,0.866666667,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4}, 'Step Name': {0: 'R3C1', 1: '205000 = (-24500)(20)+b', 2: 'R3C2', 3: 'R5C1', 4: 'R1C2'}}",,0.003,PpTLi2Qz8E,Unit CTA1_20,PpTLi2Qz8EUnit CTA1_20
0,1,0,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C1'}}",0,0,HujcxU5LVb,Unit CTA1_20,HujcxU5LVbUnit CTA1_20
1,1,full,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C1'}}",,0.001,HujcxU5LVb,Unit CTA1_20,HujcxU5LVbUnit CTA1_20
0,1,0,"{'Difficulty': {0: 1.0, 1: -2.0, 2: 1.0}, 'Step Name': {0: 'ValidEquations', 1: 'R4C1', 2: 'R1C1'}}",0,0.001,879eYkR2Wu,Unit CTA1_20,879eYkR2WuUnit CTA1_20
1,1,1,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'ValidEquations', 1: 'R1C1'}}",1.549722222,0.001,879eYkR2Wu,Unit CTA1_20,879eYkR2WuUnit CTA1_20
2,1,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C1'}}",0.804041667,0,879eYkR2Wu,Unit CTA1_20,879eYkR2WuUnit CTA1_20
3,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: 'R4C1', 1: 'ValidEquations', 2: 'R1C1'}}",,0.007,879eYkR2Wu,Unit CTA1_20,879eYkR2WuUnit CTA1_20
0,1,0,"{'Difficulty': {0: 0.0, 1: -1.0, 2: 1.0, 3: 1.0, 4: -2.0, 5: 0.0, 6: 1.0}, 'Step Name': {0: 'R1C1', 1: 'R4C1', 2: 'R5C2', 3: 'R7C1', 4: 'R3C2', 5: 'R3C1', 6: 'ValidEquations'}}",0,0.004,8rsfNQdio8,Unit CTA1_20,8rsfNQdio8Unit CTA1_20
1,1,1,"{'Difficulty': {0: -1.0, 1: -2.0, 2: 1.0, 3: 1.0, 4: 0.0, 5: 1.0}, 'Step Name': {0: 'R1C1', 1: 'R4C1', 2: 'R5C2', 3: 'R7C1', 4: 'R3C1', 5: 'ValidEquations'}}",0.46875,0.003,8rsfNQdio8,Unit CTA1_20,8rsfNQdio8Unit CTA1_20
2,1,2,"{'Difficulty': {0: -2.0, 1: 1.0, 2: 1.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R5C2', 2: 'R7C1', 3: 'R3C1', 4: 'ValidEquations'}}",0.0546875,0.002,8rsfNQdio8,Unit CTA1_20,8rsfNQdio8Unit CTA1_20
3,1,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R7C1', 2: 'R3C1', 3: 'ValidEquations'}}",0.041015625,0.001,8rsfNQdio8,Unit CTA1_20,8rsfNQdio8Unit CTA1_20
4,1,4,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R7C1', 1: 'R3C1', 2: 'ValidEquations'}}",0,0.001,8rsfNQdio8,Unit CTA1_20,8rsfNQdio8Unit CTA1_20
5,1,5,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R3C1', 1: 'ValidEquations'}}",0.476738281,0,8rsfNQdio8,Unit CTA1_20,8rsfNQdio8Unit CTA1_20
6,1,6,"{'Difficulty': {0: 0}, 'Step Name': {0: 'ValidEquations'}}",0.069946289,0,8rsfNQdio8,Unit CTA1_20,8rsfNQdio8Unit CTA1_20
7,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6}, 'Step Name': {0: 'R3C2', 1: 'R4C1', 2: 'R1C1', 3: 'R5C2', 4: 'R7C1', 5: 'R3C1', 6: 'ValidEquations'}}",,0.014,8rsfNQdio8,Unit CTA1_20,8rsfNQdio8Unit CTA1_20
0,1,0,"{'Difficulty': {0: -2.0, 1: 1.0, 2: 1.0}, 'Step Name': {0: 'R3C2', 1: 'ValidEquations', 2: 'R1C2'}}",0,0.002,PE6x6PxZ42,Unit CTA1_20,PE6x6PxZ42Unit CTA1_20
1,1,1,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'ValidEquations', 1: 'R1C2'}}",0,0,PE6x6PxZ42,Unit CTA1_20,PE6x6PxZ42Unit CTA1_20
2,1,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C2'}}",2.211904762,0,PE6x6PxZ42,Unit CTA1_20,PE6x6PxZ42Unit CTA1_20
3,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: 'R3C2', 1: 'ValidEquations', 2: 'R1C2'}}",,0.006,PE6x6PxZ42,Unit CTA1_20,PE6x6PxZ42Unit CTA1_20
0,1,0,"{'Difficulty': {0: 4.0, 1: -1.0, 2: -5.0, 3: -2.0, 4: -1.0, 5: 0.0, 6: 2.0, 7: 1.0, 8: 2.0}, 'Step Name': {0: 'R5C2', 1: 'R7C1', 2: 'R3C2', 3: 'R3C1', 4: 'R5C1', 5: '-119.21+1.75A = 0', 6: 'R1C1', 7: 'R4C1', 8: 'ValidEquations'}}",0,0.013,l5eh0S53tB,Unit CTA1_20,l5eh0S53tBUnit CTA1_20
